review_id,user_id,business_id,stars,useful,funny,cool,text,date,Sentiment
cvuq3bE_ZuKEQf1QOw-gXQ,C1KflOOhUygcM6uKUafiig,Y6heWJJ9AmEL58fZwgi9YQ,1,0,0,0,"Very upset because about two months ago, my friend and I did an online delivery so I had to give my credit card info over the phone. The young girl taking my order sounded very nervous and new so my friend and I were a little sketched out. A few days go by and I notice a couple unauthorized transactions on the same credit card I used. It was a new credit card and no one had access to it so I was very confused on how someone could have gotten my information. Realized Rosatis was the only place I used it over the phone like that and called them to ask if this was normal. The manager I talked to said my order was not even in the system which made no sense bc I got charged for it. He then proceeded to tell me that he would have his GM call me back and they never did. To this day, I still get notifications that the person is still trying to use my credit card. I changed my number but it is just really upsetting at how unprofessional the whole situation was especially if it was one of the employees stealing my card numbers. The food was great dont get me wrong but I will not be returning :/",9/18/2021 6:34,0
SRAR692rOv2RCokamDfq7w,1ALNTL5RIGNqQKlal3RApQ,Ei5HBqe012ImhqEr2ZH2gg,5,0,1,1,"Awesome pizza! Seriously! 
Big time flavor:):):):) Had a margarita and a gluten free carne. Both delicious",4/25/2020 2:02,1
BOY9GjjYEy6a9oHP7g-7Eg,2Qo97wnnZpy3Db05tmcVpg,Ei5HBqe012ImhqEr2ZH2gg,5,0,0,0,This pizza is the best you're ever going to get in Arizona. Friendly staff and the restaurant is always clean. The pizza ingredients are fresh and everything is made right there in the kitchen that you can see them making the pizzas. Anyone who comes here definitely will not be disappointed,1/16/2021 20:01,1
ubvgXBren_gpd_pMnHdNow,J2COIVMVQcgIn_ByS8PKbw,Ei5HBqe012ImhqEr2ZH2gg,5,2,0,2,"This place runs a special for margherita pizzas on mondays half off. That means for 6 dollars and some change, you get a personal margherita pizza. Unbelieveably charred crust, san marzano sauce is not too sweet, and the cheeses (not sure what kind) are delicious and not too salty.",9/27/2020 20:32,1
lYUJ76-Aeubdao4LrxIVKQ,d3KEqQwAfhQlKdD7X1584w,Ei5HBqe012ImhqEr2ZH2gg,5,0,0,0,"Great pizza. The crust is thin, just the way I like it.  The sauce and toppings are cooked perfectly.",04-04-2020 05:26,1
uNXZcf766ZplIEm2UEurnw,3_iu3Mh30tNU7BcKW-4ZfA,Y6heWJJ9AmEL58fZwgi9YQ,5,7,2,8,"I always know I can get a great pizza delivered and it was earlier than what was quoted.

We had the Monster pizza and Greek salad.  Totally hit the spot on a Saturday night after a long day at work. We had leftovers for lunch the next day.  That's how I rate a great pizza- it can be eaten cold the next day and the flavors are still yummily! :)

The online ordering offers hands free so you can pay everything upfront and have it delivered without worrying about the hand off. We left a TV tray out front for delivery driver to place our items on.

Driver was very courteous and I want to remind everyone to tip appropriately and then add a little extra!  

Cheers!",8/17/2020 15:42,1
flMXpjlTyefyt4Yt9_YpuQ,p_7Xe8aP7jTkVMaAKTo7Sg,rd5OW7v_vqlh6vVoQdLEhQ,5,1,0,0,"A hidden gem at Catalina Foothills. Everything we ordered was absolutely delicious and very fresh! The garlic shrimp and Tuscan slaw were my favorite! Excellent customer service. Lots of vegetarian options too! If you are ever in this area, highly recommend.",8/17/2020 21:02,1
gDcFbclym-T1ajjHSJyHNw,M0j9mMg2vjwxrO9YU6z7Rw,Ei5HBqe012ImhqEr2ZH2gg,5,1,0,1,Beyond delicious!!!!!!!!! We will be back for sure. Loved the Grandma pizza and arugula salad! Everything was fresh and fabulous! Thank you to everyone (salad maker and pizza cook) that works there and to Spencer for his friendly welcome & prompt service,10-12-2020 20:03,1
4e1hDU_lzt4tspdrgetoxg,6mc_pO9oa2hs8xtjJjJq-w,SbdL-8NSmTWgSwdGZBa7WQ,5,0,0,0,"We drove straight through from Austin Tx to Tucson today. Staying in a local hotel. Debated between room service at the hotel and Fresco. After reading the reviews and awards, we ordered pizza from Fresco. Easy ordering process on the phone, super helpful staff and friendly delivery. The pizza is amazing!! Loaded with toppings and great crust. Highly recommend and it came quickly!!",8/15/2020 2:40,1
0bwCZ7oux9lfN9POh8hPWg,ZUYvNrpUbyycigA8cbpH3w,Ei5HBqe012ImhqEr2ZH2gg,4,1,0,0,"I had been seeing the pics from this place for a while and couldn't wait to try it. Well the pizza lives up to the pictures! It's so good! The garlic bread was a little pricier than I would have liked and had too much garlic. The seating was pretty cramped and it looked like they are running the place without enough staff. They did make me a special dessert pizza for my birthday though. That was pretty nice. The best part about this place is the pizza and that's why people go here. They definitely know what their doing when it comes to making pizza. I'll probably order one to go next time, but I will definitely be having it again.",4/28/2021 13:42,1
ZU0eWWdrvclB4BS0LmHYQw,ZUjtrujFUynsLY7lHc2zow,SbdL-8NSmTWgSwdGZBa7WQ,4,0,0,0,"Although on the pricey side for pizza, Fresco's has two notable things going for it: they trumpet exceptional ingredients and (on anything that is Not their little personal-sized pizza) they are generous with ingredients (see pic of pepperoni; jerk-chicken; salami pizza)!

Location is a strip mall with easy parking typically right in front.  Interior is efficient, bathrooms clean, Soda fountain accessible by patrons for refills, and staff (locally owned/run) are friendly.  4-1/2 stars all around :)

Ps, join their club and get modest promos emailed monthly and a terrific promo on your bday.

Update: they've suddenly started making their meatball subs with all of them cut in half ... and only using half as many to fill the sub now... at the same full price.  Boo!",6/20/2020 5:46,1
z0vjE2vnEkp-2qZPU5fipA,byFDdKePSOVtkca7sadClg,VF2PtrstMeasOK_4d4VHVA,1,0,0,0,So I made to a call to order the stuffed cheesy crust pizza over the phone and waited for it to be ready and come to find out the order was never placed by the person who answered the phone when I ordered the pizza such a crappy phone service they have,1/31/2021 2:42,0
7p3bQxbTKArFCR93kMpqYg,kRI0Td8mCpfFzTGqvo5Sgw,Y6heWJJ9AmEL58fZwgi9YQ,1,0,0,0,"I stopped going to Rosati's on Ina a couple of years ago. I had a coupon, buy a large pizza and get a small cheese free. The coupon had expired, but it hadn't been 24 hours since it expired, but the person didn't honor it. I was actually going to order 3 large pizzas but after the person told me the coupon had expired, and they wouldn't take it, I canceled the order. The person didn't want to honor a coupon for a small pizza, which cost next to nothing, and make at least $50 or more for the other pizzas! Not smart at all. 
To many good pizza places to put up with nonsense.",03-06-2020 02:41,0
zpbICfBLfxmlTyk6bcHL2w,AL17oUwu-OA0V3L9eJ5ROg,Bb5YSi_C9p4Sp6eD4ZCSVQ,4,0,0,0,"I wish I could do half stars, I would be giving piezanos 3 1/2 stars. The Caesar salad was phenomenal! I was a little disappointed when I first opened the box and saw the dressing wasn't in the side- something I figured was standard on to-go orders. After my first bite, I no longer cared because we were going to eat the whole (very big portion) of salad! It was so tasty. Even the chicken that didn't appear to be anything special was incredibly flavorful. You could tell the croutons were made in house too. The sauce on the wings were also super good! My only issue with the wings was they gave us a lot of very very tiny wings. Our order of 8 turned into 10 because I think they were trying to make up for the tiny ones but I would've preferred to be shorted then eat the weird meat from the tiny ones. The normal sized wings were so good though! 

The pizza however, was very disappointing. I wanted to like it since I really liked the salad and wings, but as someone who really enjoys pizza, this one did not hit the mark. The sauce was bland and sweet, which made the whole pizza have very little flavor. Not even the toppings could save it. 

Despite not enjoying the pizza, I will definitely return for wings and salad. They also have pastas and sandwiches on the menu, so perhaps next time I will try one of those!",1/19/2021 15:30,1
WpLuzc9Dm50v445xHS0NXg,5_j6mAsGVNcJmbmelC9KXA,slie9368A_rG70_1Wxe50g,1,0,0,0,"Absolute worst chain location I have ever had to deal with, and I STILL order time and time again in hopes it would get better. Tonight we had a driver that was so stressed out he snapped at my boyfriend after we told him we didn't want the order that had been sitting on the oven for over 30 minutes and couldn't reach the store because they were closed and we kept getting a stupid automated message. A thin crust pizza is always a gamble here, but especially so after 30 minutes on an oven, and 25 minutes after the delivery estimate we just didn't want it. I feel sorry for the driver, but dude don't snap at your customers. We don't deserve it and we know you don't deserve the stress. You guys need a real fix.",2/25/2020 7:24,0
QHQOW7rkd4Ntf-l1Sr8R0Q,c_xMe6hcsH-KBEKd7od4Eg,Ei5HBqe012ImhqEr2ZH2gg,3,0,1,0,"Requested extra sauce on both small Foccacia & 9"" Capricciosa but don't think I got it. Delivery driver had bad directions so food took a trip across town & was cold on arrival. (Who gets lost in Tucson?! I've been here just over a year and it's pretty easy to navigate.) Will give Fiamme another chance but not sure I love it.",01-02-2021 19:01,0
3UO3Yr8cMu2SslHN5fRiJA,xWmYN57XXZbg0LOK8WbbFQ,Ei5HBqe012ImhqEr2ZH2gg,5,2,0,2,"Update 4-13-2020 take out only, still serving Margherita Monday 6$ pizza ! Also brought home their artesian styled bread loaf 4$ a good value & change of pace to the 5$ a loaf 21 grain bread in big box chain crowded grocery stores. Noon Monday ready in 10 minutes , no wait , no line , parked right in front of the store ! Keep the pizza oven fire burning scott v , thank you for local quality , tasty , pizza! 

 Congratulations Scott Volpe / Fiamme Pizza internationally & nationally famous award winning pizza chef & pizza tossing star! Check out Tucson Weekly online or in stores to read his story in food /dining section 5-3-19.
Fiamme Pizza swan/ sunrise SE in Safeway shopping mall between super cuts & Starbucks",4/13/2020 20:28,1
j7LgnRpxbeIxGOyv9zO4GQ,8I4qMXxTjv26n5K7ileZPQ,J1duow_JpO47UuqnrY_LaA,1,0,0,0,If I could give less I would. Every single time I come here I only get two pizzas and wind up waiting almost 30 mins for my order EVRRY SINGLE TIME. WTF is wrong with your employees!? Hot and ready after 4pm is a damn lie. No one ever responds either. This location is pure garbage.,11-05-2021 00:30,0
_RtJN0R880MdNaQnAunF6g,bIk3j3Iyc7CrophbQRS5Zg,lS1dmSXpAtQqT04eRm9kiA,3,0,1,0,After going to the U of A for the past four years I can honestly say that I have never gone here to pay for food but instead had their food ordered by someone else for me to try one maybe two times. After all is said and done I honestly think this place is overrated and again is only popular because of the close proximity to campus. The prices are slightly high but the flavors are still pretty good... I like how it is Brooklyn style.,5/18/2021 22:09,1
d-4HE2Avgh-qPkCM0fBAgA,dHXlF3ai8_RqvggWA7_8Qw,B10mqANgHvL8gBteo1UhAA,5,0,0,0,I liked Caruso's a lot it was my first time there. I ordered a salad and eggplant Parmesan. It was very good love the sauce. I would like to go back and try the chicken Parmesan. I heard that's pretty good to. I was happy they have a lift to get into the building because they have steps and I have hip issues. The service was also very good. I will go back.,08-08-2021 03:23,1
4v_PNXbb2PvGC0YR4QSrSQ,oA0v9AJ3kK7QP0lmRdGRuQ,Y6heWJJ9AmEL58fZwgi9YQ,5,0,0,0,"Rosati's Pub had me addicted. I kept ordering The Chef like several days in a row. I think their thin crust pizza is the best, but I did not have the Chicago deep dish. Everything I ate tasted fresh and....happily made. You can tell when someone takes pride in preparing your food. Excellent!",03-01-2020 18:17,1
EYzGv1wOLd23tybheSJY7Q,k43FsajY9k7NuSjceMm1jg,SbdL-8NSmTWgSwdGZBa7WQ,5,4,0,1,"Why hasn't anyone told me about this place? O.M.G! This was SOO damn good. The pizza wasn't too heavy or too greasy it was just right. We saved some for the next day and man was it even better the next day. I would recommend ordering a little extra so you can left overs. We will be sure to be going back! 
The chicken wings were good, but we got hot and it was a bit too spicy for me so if you are sensitive to spicy get mild. 10/10 or in this case 5/5. Enjoy!",10/17/2020 18:46,1
HxXoSQ0aPZXzELsuyrkXWA,xq4ydPeOHmp6OHuV1lsRiA,SbdL-8NSmTWgSwdGZBa7WQ,5,0,0,0,"Best Cesar Salad in Tucson! I add jerk chicken to this salad, and a large size creates 2 meals! The lettuce is very fresh, the chicken is fresh, hot and there is a lot of it!
Fresco's boneless wings are also tremendous as well as all their pizzas! You can't go wrong with their on time delivery either!",3/14/2021 17:13,1
LAMkx8NV4NfAfp__lI2yBg,Mn19rn-Lt15XHjDje5WOOQ,Ei5HBqe012ImhqEr2ZH2gg,5,1,1,0,"I began my afternoon meal at Fiamme Pizza with a mild, smooth, and refreshing Peroni. The Peroni and the Margherita pizza sat me down and put me on a plane straight to Naples. I would sell my fellow reviewer Enzo Gorlomi for another meal at Fiamme. I am still jet lagged from my palate sabbatical. 

Sincerely,
Jean-Jacque LeCush",2/21/2020 22:11,1
